BSHD,2012/08/28 18:50:25,0001,0116.0003,15840  
Pilot Sector Name,SID,NID,Extend BID,T-PN,Antenna Lati,Antenna Longi,Antenna Alti,Antenna Loc Accu,Sector Center Lati,Sector Center Longi,Sector Center Alti,Antenna Orientation,Antenna Opening,Max Antenna Range,Terrain Average Height,Terrain Height Standard Deviation,Potential Repeater,PN Increment,FWD Calib,FWD Calib Accu,RTD Calib,RTD Calib Accu,FormatType,SwitchNum
NJC1743-4-283-cheguansuo,14174,10,15887604,30,32.088403,118.833403,71,300,32.094911,118.833403,22,0,120,2412,24,9,1,1,15.00,39,1.00,524,1,-1
NJC1743-4-283-cheguansuo,14174,10,18574580,30,32.088403,118.833403,71,300,32.094911,118.833403,22,0,120,2412,24,9,1,1,15.00,39,1.00,524,1,-1
NJC1743-5-283-cheguansuo,14174,10,10513653,198,32.088403,118.833403,146,300,32.085149,118.840055,77,120,120,2412,95,63,0,3,15.00,39,1.00,524,1,-1
NJC1743-5-283-cheguansuo,14174,10,13200629,198,32.088403,118.833403,146,300,32.085149,118.840055,77,120,120,2412,95,63,0,3,15.00,39,1.00,524,1,-1
NJC1743-5-283-cheguansuo,14174,10,15887605,198,32.088403,118.833403,146,300,32.085149,118.840055,77,120,120,2412,95,63,0,3,15.00,39,1.00,524,1,-1
NJC1743-5-283-cheguansuo,14174,10,18574581,198,32.088403,118.833403,146,300,32.085149,118.840055,77,120,120,2412,95,63,0,3,15.00,39,1.00,524,1,-1
NJC1743-6-283-cheguansuo,14174,10,10513654,366,32.088403,118.833403,70,300,32.085149,118.826751,28,240,120,2412,45,46,0,1,15.00,39,1.00,524,1,-1
NJC1743-6-283-cheguansuo,14174,10,13200630,366,32.088403,118.833403,70,300,32.085149,118.826751,28,240,120,2412,45,46,0,1,15.00,39,1.00,524,1,-1
NJC1743-6-283-cheguansuo,14174,10,15887606,366,32.088403,118.833403,70,300,32.085149,118.826751,28,240,120,2412,45,46,0,1,15.00,39,1.00,524,1,-1
NJC1743-6-283-cheguansuo,14174,10,18574582,366,32.088403,118.833403,70,300,32.085149,118.826751,28,240,120,2412,45,46,0,1,15.00,39,1.00,524,1,-1
NJC1744-4-283-dongfangcheng,14174,10,10513668,48,32.089167,118.824514,63,300,32.092877,118.821986,15,330,120,1588,16,2,0,1,15.00,39,1.00,524,1,-1
NJC1744-4-283-dongfangcheng,14174,10,13200644,48,32.089167,118.824514,63,300,32.092877,118.821986,15,330,120,1588,16,2,0,1,15.00,39,1.00,524,1,-1
NJC1744-4-283-dongfangcheng,14174,10,15887620,48,32.089167,118.824514,63,300,32.092877,118.821986,15,330,120,1588,16,2,0,1,15.00,39,1.00,524,1,-1
NJC1744-4-283-dongfangcheng,14174,10,18574596,48,32.089167,118.824514,63,300,32.092877,118.821986,15,330,120,1588,16,2,0,1,15.00,39,1.00,524,1,-1
NJC1744-5-283-dongfangcheng,14174,10,10513669,216,32.089167,118.824514,64,300,32.087025,118.828893,26,120,120,1588,43,29,1,1,15.00,39,1.00,524,1,-1
NJC1744-5-283-dongfangcheng,14174,10,13200645,216,32.089167,118.824514,64,300,32.087025,118.828893,26,120,120,1588,43,29,1,1,15.00,39,1.00,524,1,-1
NJC1744-5-283-dongfangcheng,14174,10,15887621,216,32.089167,118.824514,64,300,32.087025,118.828893,26,120,120,1588,43,29,1,1,15.00,39,1.00,524,1,-1
NJC1744-5-283-dongfangcheng,14174,10,18574597,216,32.089167,118.824514,64,300,32.087025,118.828893,26,120,120,1588,43,29,1,1,15.00,39,1.00,524,1,-1
NJC1744-6-283-dongfangcheng,14174,10,10513670,384,32.089167,118.824514,63,300,32.088423,118.819534,14,260,120,1588,16,3,0,3,15.00,39,1.00,524,1,-1
NJC1744-6-283-dongfangcheng,14174,10,13200646,384,32.089167,118.824514,63,300,32.088423,118.819534,14,260,120,1588,16,3,0,3,15.00,39,1.00,524,1,-1
NJC1744-6-283-dongfangcheng,14174,10,15887622,384,32.089167,118.824514,63,300,32.088423,118.819534,14,260,120,1588,16,3,0,3,15.00,39,1.00,524,1,-1
NJC1744-6-283-dongfangcheng,14174,10,18574598,384,32.089167,118.824514,63,300,32.088423,118.819534,14,260,120,1588,16,3,0,3,15.00,39,1.00,524,1,-1
NJC1745-4-283-hongshanlu,14174,10,10513684,87,32.091528,118.810139,62,300,32.094615,118.808813,20,340,120,1217,20,5,0,1,15.00,39,1.00,524,1,-1
NJC1745-4-283-hongshanlu,14174,10,13200660,87,32.091528,118.810139,62,300,32.094615,118.808813,20,340,120,1217,20,5,0,1,15.00,39,1.00,524,1,-1
NJC1745-4-283-hongshanlu,14174,10,15887636,87,32.091528,118.810139,62,300,32.094615,118.808813,20,340,120,1217,20,5,0,1,15.00,39,1.00,524,1,-1
NJC1745-4-283-hongshanlu,14174,10,18574612,87,32.091528,118.810139,62,300,32.094615,118.808813,20,340,120,1217,20,5,0,1,15.00,39,1.00,524,1,-1
NJC1745-5-283-hongshanlu,14174,10,10513685,255,32.091528,118.810139,62,300,32.090958,118.813958,13,100,120,1217,14,1,1,1,15.00,39,1.00,524,1,-1
NJC1745-5-283-hongshanlu,14174,10,13200661,255,32.091528,118.810139,62,300,32.090958,118.813958,13,100,120,1217,14,1,1,1,15.00,39,1.00,524,1,-1
NJC1745-5-283-hongshanlu,14174,10,15887637,255,32.091528,118.810139,62,300,32.090958,118.813958,13,100,120,1217,14,1,1,1,15.00,39,1.00,524,1,-1
NJC1745-5-283-hongshanlu,14174,10,18574613,255,32.091528,118.810139,62,300,32.090958,118.813958,13,100,120,1217,14,1,1,1,15.00,39,1.00,524,1,-1
NJC1745-6-283-hongshanlu,14174,10,10513686,423,32.091528,118.810139,62,300,32.088441,118.808813,18,200,120,1217,17,3,0,1,15.00,39,1.00,524,1,-1
NJC1745-6-283-hongshanlu,14174,10,13200662,423,32.091528,118.810139,62,300,32.088441,118.808813,18,200,120,1217,17,3,0,1,15.00,39,1.00,524,1,-1
NJC1745-6-283-hongshanlu,14174,10,15887638,423,32.091528,118.810139,62,300,32.088441,118.808813,18,200,120,1217,17,3,0,1,15.00,39,1.00,524,1,-1
NJC1745-6-283-hongshanlu,14174,10,18574614,423,32.091528,118.810139,62,300,32.088441,118.808813,18,200,120,1217,17,3,0,1,15.00,39,1.00,524,1,-1
NJC1746-4-283-hongshandongwuyuan,14174,10,10513700,60,32.092431,118.802847,64,300,32.097261,118.800772,26,340,120,1904,20,5,1,1,15.00,39,1.00,524,1,-1
NJC1746-4-283-hongshandongwuyuan,14174,10,13200676,60,32.092431,118.802847,64,300,32.097261,118.800772,26,340,120,1904,20,5,1,1,15.00,39,1.00,524,1,-1
NJC1746-4-283-hongshandongwuyuan,14174,10,15887652,60,32.092431,118.802847,64,300,32.097261,118.800772,26,340,120,1904,20,5,1,1,15.00,39,1.00,524,1,-1
NJC1746-4-283-hongshandongwuyuan,14174,10,18574628,60,32.092431,118.802847,64,300,32.097261,118.800772,26,340,120,1904,20,5,1,1,15.00,39,1.00,524,1,-1
NJC1746-5-283-hongshandongwuyuan,14174,10,10513701,228,32.092431,118.802847,64,300,32.089861,118.808101,19,120,120,1904,16,4,0,1,15.00,39,1.00,524,1,-1
NJC1746-5-283-hongshandongwuyuan,14174,10,13200677,228,32.092431,118.802847,64,300,32.089861,118.808101,19,120,120,1904,16,4,0,1,15.00,39,1.00,524,1,-1
NJC1746-5-283-hongshandongwuyuan,14174,10,15887653,228,32.092431,118.802847,64,300,32.089861,118.808101,19,120,120,1904,16,4,0,1,15.00,39,1.00,524,1,-1
NJC1746-5-283-hongshandongwuyuan,14174,10,18574629,228,32.092431,118.802847,64,300,32.089861,118.808101,19,120,120,1904,16,4,0,1,15.00,39,1.00,524,1,-1
NJC1746-6-283-hongshandongwuyuan,14174,10,10513702,396,32.092431,118.802847,64,300,32.089861,118.797593,21,240,120,1904,16,7,0,1,15.00,39,1.00,524,1,-1
NJC1746-6-283-hongshandongwuyuan,14174,10,13200678,396,32.092431,118.802847,64,300,32.089861,118.797593,21,240,120,1904,16,7,0,1,15.00,39,1.00,524,1,-1
NJC1746-6-283-hongshandongwuyuan,14174,10,15887654,396,32.092431,118.802847,64,300,32.089861,118.797593,21,240,120,1904,16,7,0,1,15.00,39,1.00,524,1,-1
NJC1746-6-283-hongshandongwuyuan,14174,10,18574630,396,32.092431,118.802847,64,300,32.089861,118.797593,21,240,120,1904,16,7,0,1,15.00,39,1.00,524,1,-1
NJC1748-4-283-xinzhuangduanju,14174,10,10513732,42,32.082917,118.799097,52,300,32.085895,118.801126,18,30,120,1276,18,4,0,1,15.00,39,1.00,524,1,-1
NJC1748-4-283-xinzhuangduanju,14174,10,13200708,42,32.082917,118.799097,52,300,32.085895,118.801126,18,30,120,1276,18,4,0,1,15.00,39,1.00,524,1,-1
NJC1748-4-283-xinzhuangduanju,14174,10,15887684,42,32.082917,118.799097,52,300,32.085895,118.801126,18,30,120,1276,18,4,0,1,15.00,39,1.00,524,1,-1
NJC1748-4-283-xinzhuangduanju,14174,10,18574660,42,32.082917,118.799097,52,300,32.085895,118.801126,18,30,120,1276,18,4,0,1,15.00,39,1.00,524,1,-1
NJC1748-5-283-xinzhuangduanju,14174,10,10513733,210,32.082917,118.799097,52,300,32.080228,118.800929,9,150,120,1152,9,4,1,1,15.00,39,1.00,524,1,-1
NJC1748-5-283-xinzhuangduanju,14174,10,13200709,210,32.082917,118.799097,52,300,32.080228,118.800929,9,150,120,1152,9,4,1,1,15.00,39,1.00,524,1,-1
NJC1748-5-283-xinzhuangduanju,14174,10,15887685,210,32.082917,118.799097,52,300,32.080228,118.800929,9,150,120,1152,9,4,1,1,15.00,39,1.00,524,1,-1
NJC1748-5-283-xinzhuangduanju,14174,10,18574661,210,32.082917,118.799097,52,300,32.080228,118.800929,9,150,120,1152,9,4,1,1,15.00,39,1.00,524,1,-1
NJC1748-6-283-xinzhuangduanju,14174,10,10513734,378,32.082917,118.799097,52,300,32.083739,118.797941,12,310,120,474,12,3,0,1,15.00,39,1.00,524,1,-1
NJC1748-6-283-xinzhuangduanju,14174,10,13200710,378,32.082917,118.799097,52,300,32.083739,118.797941,12,310,120,474,12,3,0,1,15.00,39,1.00,524,1,-1
NJC1748-6-283-xinzhuangduanju,14174,10,15887686,378,32.082917,118.799097,52,300,32.083739,118.797941,12,310,120,474,12,3,0,1,15.00,39,1.00,524,1,-1
NJC1748-6-283-xinzhuangduanju,14174,10,18574662,378,32.082917,118.799097,52,300,32.083739,118.797941,12,310,120,474,12,3,0,1,15.00,39,1.00,524,1,-1
NJC1754-4-160-zhongshanshanzhuang_C,14174,10,10513828,96,32.080556,118.827222,64,300,32.084606,118.827222,30,0,120,1500,31,17,0,1,15.00,39,1.00,524,1,-1
NJC1754-4-160-zhongshanshanzhuang_C,14174,10,13200804,96,32.080556,118.827222,64,300,32.084606,118.827222,30,0,120,1500,31,17,0,1,15.00,39,1.00,524,1,-1
NJC1754-4-160-zhongshanshanzhuang_C,14174,10,15887780,96,32.080556,118.827222,64,300,32.084606,118.827222,30,0,120,1500,31,17,0,1,15.00,39,1.00,524,1,-1
NJC1754-4-160-zhongshanshanzhuang_C,14174,10,18574756,96,32.080556,118.827222,64,300,32.084606,118.827222,30,0,120,1500,31,17,0,1,15.00,39,1.00,524,1,-1
NJC1754-5-160-zhongshanshanzhuang_C,14174,10,10513829,264,32.080556,118.827222,143,300,32.078530,118.831362,86,120,120,1500,110,51,0,1,15.00,39,1.00,524,1,-1
NJC1754-5-160-zhongshanshanzhuang_C,14174,10,13200805,264,32.080556,118.827222,143,300,32.078530,118.831362,86,120,120,1500,110,51,0,1,15.00,39,1.00,524,1,-1
NJC1754-5-160-zhongshanshanzhuang_C,14174,10,15887781,264,32.080556,118.827222,143,300,32.078530,118.831362,86,120,120,1500,110,51,0,1,15.00,39,1.00,524,1,-1
NJC1754-5-160-zhongshanshanzhuang_C,14174,10,18574757,264,32.080556,118.827222,143,300,32.078530,118.831362,86,120,120,1500,110,51,0,1,15.00,39,1.00,524,1,-1
NJC1754-6-160-zhongshanshanzhuang_C,14174,10,10513830,432,32.080556,118.827222,75,300,32.078530,118.823082,32,240,120,1500,42,33,0,1,15.00,39,1.00,524,1,-1
NJC1754-6-160-zhongshanshanzhuang_C,14174,10,13200806,432,32.080556,118.827222,75,300,32.078530,118.823082,32,240,120,1500,42,33,0,1,15.00,39,1.00,524,1,-1
NJC1754-6-160-zhongshanshanzhuang_C,14174,10,15887782,432,32.080556,118.827222,75,300,32.078530,118.823082,32,240,120,1500,42,33,0,1,15.00,39,1.00,524,1,-1
NJC1754-6-160-zhongshanshanzhuang_C,14174,10,18574758,432,32.080556,118.827222,75,300,32.078530,118.823082,32,240,120,1500,42,33,0,1,15.00,39,1.00,524,1,-1
NJC1755-0-242-youfuxijie_BBU_11_C,14174,10,13200816,156,32.065625,118.780208,12,300,32.065625,118.780208,13,0,360,800,11,2,0,1,15.00,39,1.00,524,1,-1
NJC1755-0-242-youfuxijie_BBU_11_C,14174,10,15887792,156,32.065625,118.780208,12,300,32.065625,118.780208,13,0,360,800,11,2,0,1,15.00,39,1.00,524,1,-1
NJC1755-0-242-youfuxijie_BBU_11_C,14174,10,18574768,156,32.065625,118.780208,12,300,32.065625,118.780208,13,0,360,800,11,2,0,1,15.00,39,1.00,524,1,-1
NJC1756-0-242-gulouxingzhenglou_BBU_9_C,14174,10,13200832,160,32.062222,118.779722,18,300,32.062222,118.779722,13,0,360,800,10,2,0,1,15.00,39,1.00,524,1,-1
NJC1756-0-242-gulouxingzhenglou_BBU_9_C,14174,10,15887808,160,32.062222,118.779722,18,300,32.062222,118.779722,13,0,360,800,10,2,0,1,15.00,39,1.00,524,1,-1
NJC1756-0-242-gulouxingzhenglou_BBU_9_C,14174,10,18574784,160,32.062222,118.779722,18,300,32.062222,118.779722,13,0,360,800,10,2,0,1,15.00,39,1.00,524,1,-1
NJC1756-1-242-gulouxingzhenglou_BBU_9_C,14174,10,13200833,491,32.055556,118.780833,11,300,32.055556,118.780833,6,0,360,800,7,2,0,1,15.00,39,1.00,524,1,-1
NJC1756-1-242-gulouxingzhenglou_BBU_9_C,14174,10,15887809,491,32.055556,118.780833,11,300,32.055556,118.780833,6,0,360,800,7,2,0,1,15.00,39,1.00,524,1,-1
NJC1756-1-242-gulouxingzhenglou_BBU_9_C,14174,10,18574785,491,32.055556,118.780833,11,300,32.055556,118.780833,6,0,360,800,7,2,0,1,15.00,39,1.00,524,1,-1
NJC1756-3-283-gulouxingzhenglou_BBU_9,14174,10,13200835,154,32.072222,118.778333,22,300,32.072222,118.778333,15,0,360,800,13,3,0,1,15.00,39,1.00,524,1,-1
NJC1756-3-283-gulouxingzhenglou_BBU_9,14174,10,15887811,154,32.072222,118.778333,22,300,32.072222,118.778333,15,0,360,800,13,3,0,1,15.00,39,1.00,524,1,-1
NJC1756-3-283-gulouxingzhenglou_BBU_9,14174,10,18574787,154,32.072222,118.778333,22,300,32.072222,118.778333,15,0,360,800,13,3,0,1,15.00,39,1.00,524,1,-1
NJC1756-4-283-gulouxingzhenglou_BBU_9,14174,10,13200836,332,32.060972,118.812014,13,300,32.060972,118.812014,10,0,360,800,12,9,0,1,15.00,39,1.00,524,1,-1
NJC1756-4-283-gulouxingzhenglou_BBU_9,14174,10,15887812,332,32.060972,118.812014,13,300,32.060972,118.812014,10,0,360,800,12,9,0,1,15.00,39,1.00,524,1,-1
NJC1756-4-283-gulouxingzhenglou_BBU_9,14174,10,18574788,332,32.060972,118.812014,13,300,32.060972,118.812014,10,0,360,800,12,9,0,1,15.00,39,1.00,524,1,-1
NJC1756-5-283-gulouxingzhenglou_BBU_9,14174,10,13200837,168,32.058681,118.785278,8,300,32.058681,118.785278,8,0,360,800,7,2,0,1,15.00,39,1.00,524,1,-1
NJC1756-5-283-gulouxingzhenglou_BBU_9,14174,10,15887813,168,32.058681,118.785278,8,300,32.058681,118.785278,8,0,360,800,7,2,0,1,15.00,39,1.00,524,1,-1
NJC1756-5-283-gulouxingzhenglou_BBU_9,14174,10,18574789,168,32.058681,118.785278,8,300,32.058681,118.785278,8,0,360,800,7,2,0,1,15.00,39,1.00,524,1,-1
NJC1759-0-160-gulouxingzhenglou_BBU_12_C,14174,10,10513904,141,32.057074,118.786768,20,300,32.061124,118.786768,9,0,120,1500,8,3,0,1,15.00,39,1.00,524,1,-1
NJC1759-0-160-gulouxingzhenglou_BBU_12_C,14174,10,13200880,141,32.057074,118.786768,20,300,32.061124,118.786768,9,0,120,1500,8,3,0,1,15.00,39,1.00,524,1,-1
NJC1759-0-160-gulouxingzhenglou_BBU_12_C,14174,10,15887856,141,32.057074,118.786768,20,300,32.061124,118.786768,9,0,120,1500,8,3,0,1,15.00,39,1.00,524,1,-1
NJC1759-0-160-gulouxingzhenglou_BBU_12_C,14174,10,18574832,141,32.057074,118.786768,20,300,32.061124,118.786768,9,0,120,1500,8,3,0,1,15.00,39,1.00,524,1,-1
NJC1759-1-160-gulouxingzhenglou_BBU_12_C,14174,10,10513905,309,32.057074,118.786768,20,300,32.055049,118.790907,5,120,120,1500,4,1,0,1,15.00,39,1.00,524,1,-1
NJC1759-1-160-gulouxingzhenglou_BBU_12_C,14174,10,13200881,309,32.057074,118.786768,20,300,32.055049,118.790907,5,120,120,1500,4,1,0,1,15.00,39,1.00,524,1,-1
NJC1759-1-160-gulouxingzhenglou_BBU_12_C,14174,10,15887857,309,32.057074,118.786768,20,300,32.055049,118.790907,5,120,120,1500,4,1,0,1,15.00,39,1.00,524,1,-1
NJC1759-1-160-gulouxingzhenglou_BBU_12_C,14174,10,18574833,309,32.057074,118.786768,20,300,32.055049,118.790907,5,120,120,1500,4,1,0,1,15.00,39,1.00,524,1,-1
NJC1759-2-160-gulouxingzhenglou_BBU_12_C,14174,10,10513906,477,32.057074,118.786768,20,300,32.055049,118.782629,5,240,120,1500,7,3,0,1,15.00,39,1.00,524,1,-1
NJC1759-2-160-gulouxingzhenglou_BBU_12_C,14174,10,13200882,477,32.057074,118.786768,20,300,32.055049,118.782629,5,240,120,1500,7,3,0,1,15.00,39,1.00,524,1,-1
NJC1759-2-160-gulouxingzhenglou_BBU_12_C,14174,10,15887858,477,32.057074,118.786768,20,300,32.055049,118.782629,5,240,120,1500,7,3,0,1,15.00,39,1.00,524,1,-1
NJC1759-2-160-gulouxingzhenglou_BBU_12_C,14174,10,18574834,477,32.057074,118.786768,20,300,32.055049,118.782629,5,240,120,1500,7,3,0,1,15.00,39,1.00,524,1,-1
NJC1759-3-160-gulouxingzhenglou_BBU_12_C,14174,10,10513907,147,32.058611,118.788333,18,300,32.056586,118.792472,5,120,120,1500,4,1,0,1,15.00,39,1.00,524,1,-1
NJC1759-3-160-gulouxingzhenglou_BBU_12_C,14174,10,13200883,147,32.058611,118.788333,18,300,32.056586,118.792472,5,120,120,1500,4,1,0,1,15.00,39,1.00,524,1,-1
NJC1759-3-160-gulouxingzhenglou_BBU_12_C,14174,10,15887859,147,32.058611,118.788333,18,300,32.056586,118.792472,5,120,120,1500,4,1,0,1,15.00,39,1.00,524,1,-1
NJC1759-3-160-gulouxingzhenglou_BBU_12_C,14174,10,18574835,147,32.058611,118.788333,18,300,32.056586,118.792472,5,120,120,1500,4,1,0,1,15.00,39,1.00,524,1,-1
NJC1759-4-160-gulouxingzhenglou_BBU_12_C,14174,10,10513908,315,32.058611,118.788333,18,300,32.056586,118.784194,6,240,120,1500,7,3,0,1,15.00,39,1.00,524,1,-1
NJC1759-4-160-gulouxingzhenglou_BBU_12_C,14174,10,13200884,315,32.058611,118.788333,18,300,32.056586,118.784194,6,240,120,1500,7,3,0,1,15.00,39,1.00,524,1,-1
NJC1759-4-160-gulouxingzhenglou_BBU_12_C,14174,10,15887860,315,32.058611,118.788333,18,300,32.056586,118.784194,6,240,120,1500,7,3,0,1,15.00,39,1.00,524,1,-1
NJC1759-4-160-gulouxingzhenglou_BBU_12_C,14174,10,18574836,315,32.058611,118.788333,18,300,32.056586,118.784194,6,240,120,1500,7,3,0,1,15.00,39,1.00,524,1,-1
NJC1760-0-160-gulouxingzhenglou_BBU_13_C,14174,10,10513920,111,32.052500,118.779444,24,300,32.048992,118.781834,5,150,120,1500,5,1,0,1,15.00,39,1.00,524,1,-1
NJC1760-0-160-gulouxingzhenglou_BBU_13_C,14174,10,13200896,111,32.052500,118.779444,24,300,32.048992,118.781834,5,150,120,1500,5,1,0,1,15.00,39,1.00,524,1,-1
NJC1760-0-160-gulouxingzhenglou_BBU_13_C,14174,10,15887872,111,32.052500,118.779444,24,300,32.048992,118.781834,5,150,120,1500,5,1,0,1,15.00,39,1.00,524,1,-1
NJC1760-0-160-gulouxingzhenglou_BBU_13_C,14174,10,18574848,111,32.052500,118.779444,24,300,32.048992,118.781834,5,150,120,1500,5,1,0,1,15.00,39,1.00,524,1,-1
NJC1760-1-160-gulouxingzhenglou_BBU_13_C,14174,10,10513921,279,32.052500,118.779444,24,300,32.050475,118.775306,8,240,120,1500,8,3,0,1,15.00,39,1.00,524,1,-1
NJC1760-1-160-gulouxingzhenglou_BBU_13_C,14174,10,13200897,279,32.052500,118.779444,24,300,32.050475,118.775306,8,240,120,1500,8,3,0,1,15.00,39,1.00,524,1,-1
NJC1760-1-160-gulouxingzhenglou_BBU_13_C,14174,10,15887873,279,32.052500,118.779444,24,300,32.050475,118.775306,8,240,120,1500,8,3,0,1,15.00,39,1.00,524,1,-1
NJC1760-1-160-gulouxingzhenglou_BBU_13_C,14174,10,18574849,279,32.052500,118.779444,24,300,32.050475,118.775306,8,240,120,1500,8,3,0,1,15.00,39,1.00,524,1,-1
NJC1760-2-160-gulouxingzhenglou_BBU_13_C,14174,10,10513922,6,32.052500,118.779444,24,300,32.056008,118.777055,8,330,120,1500,9,2,0,1,15.00,39,1.00,524,1,-1
NJC1760-2-160-gulouxingzhenglou_BBU_13_C,14174,10,13200898,6,32.052500,118.779444,24,300,32.056008,118.777055,8,330,120,1500,9,2,0,1,15.00,39,1.00,524,1,-1
NJC1760-2-160-gulouxingzhenglou_BBU_13_C,14174,10,15887874,6,32.052500,118.779444,24,300,32.056008,118.777055,8,330,120,1500,9,2,0,1,15.00,39,1.00,524,1,-1
NJC1760-2-160-gulouxingzhenglou_BBU_13_C,14174,10,18574850,6,32.052500,118.779444,24,300,32.056008,118.777055,8,330,120,1500,9,2,0,1,15.00,39,1.00,524,1,-1
NJC1760-3-242-gulouxingzhenglou_BBU_13_C,14174,10,13200899,499,32.056111,118.780278,11,300,32.056111,118.780278,6,0,360,800,7,2,0,1,15.00,39,1.00,524,1,-1
NJC1760-3-242-gulouxingzhenglou_BBU_13_C,14174,10,15887875,499,32.056111,118.780278,11,300,32.056111,118.780278,6,0,360,800,7,2,0,1,15.00,39,1.00,524,1,-1
NJC1760-3-242-gulouxingzhenglou_BBU_13_C,14174,10,18574851,499,32.056111,118.780278,11,300,32.056111,118.780278,6,0,360,800,7,2,0,1,15.00,39,1.00,524,1,-1
NJC1761-0-283-xinzhuang_BBU_1,14174,10,13200912,165,32.085833,118.795278,14,300,32.085833,118.795278,13,0,360,800,13,6,0,1,15.00,39,1.00,524,1,-1
NJC1761-0-283-xinzhuang_BBU_1,14174,10,15887888,165,32.085833,118.795278,14,300,32.085833,118.795278,13,0,360,800,13,6,0,1,15.00,39,1.00,524,1,-1
NJC1761-0-283-xinzhuang_BBU_1,14174,10,18574864,165,32.085833,118.795278,14,300,32.085833,118.795278,13,0,360,800,13,6,0,1,15.00,39,1.00,524,1,-1
NJC1761-1-283-xinzhuang_BBU_1,14174,10,13200913,333,32.085833,118.795278,14,300,32.085833,118.795278,13,0,360,800,13,6,0,1,15.00,39,1.00,524,1,-1
NJC1761-1-283-xinzhuang_BBU_1,14174,10,15887889,333,32.085833,118.795278,14,300,32.085833,118.795278,13,0,360,800,13,6,0,1,15.00,39,1.00,524,1,-1
NJC1761-1-283-xinzhuang_BBU_1,14174,10,18574865,333,32.085833,118.795278,14,300,32.085833,118.795278,13,0,360,800,13,6,0,1,15.00,39,1.00,524,1,-1
NJC1761-2-283-xinzhuang_BBU_1,14174,10,13200914,495,32.080069,118.807083,14,300,32.080069,118.807083,13,0,360,800,13,3,0,1,15.00,39,1.00,524,1,-1
NJC1761-2-283-xinzhuang_BBU_1,14174,10,15887890,495,32.080069,118.807083,14,300,32.080069,118.807083,13,0,360,800,13,3,0,1,15.00,39,1.00,524,1,-1
NJC1761-2-283-xinzhuang_BBU_1,14174,10,18574866,495,32.080069,118.807083,14,300,32.080069,118.807083,13,0,360,800,13,3,0,1,15.00,39,1.00,524,1,-1
NJC1761-3-283-xinzhuang_BBU_1,14174,10,13200915,159,32.080069,118.807083,14,300,32.080069,118.807083,13,0,360,800,13,3,0,1,15.00,39,1.00,524,1,-1
NJC1761-3-283-xinzhuang_BBU_1,14174,10,15887891,159,32.080069,118.807083,14,300,32.080069,118.807083,13,0,360,800,13,3,0,1,15.00,39,1.00,524,1,-1
NJC1761-3-283-xinzhuang_BBU_1,14174,10,18574867,159,32.080069,118.807083,14,300,32.080069,118.807083,13,0,360,800,13,3,0,1,15.00,39,1.00,524,1,-1
NJC1761-4-283-xinzhuang_BBU_1,14174,10,10513940,327,32.078403,118.807708,13,300,32.078403,118.807708,12,0,360,800,12,3,0,1,15.00,39,1.00,524,1,-1
NJC1761-4-283-xinzhuang_BBU_1,14174,10,13200916,327,32.078403,118.807708,13,300,32.078403,118.807708,12,0,360,800,12,3,0,1,15.00,39,1.00,524,1,-1
NJC1761-4-283-xinzhuang_BBU_1,14174,10,15887892,327,32.078403,118.807708,13,300,32.078403,118.807708,12,0,360,800,12,3,0,1,15.00,39,1.00,524,1,-1
NJC1761-4-283-xinzhuang_BBU_1,14174,10,18574868,327,32.078403,118.807708,13,300,32.078403,118.807708,12,0,360,800,12,3,0,1,15.00,39,1.00,524,1,-1
NJC1761-5-283-xinzhuang_BBU_1,14174,10,13200917,501,32.085694,118.795278,13,300,32.085694,118.795278,13,0,360,800,12,6,0,1,15.00,39,1.00,524,1,-1
NJC1761-5-283-xinzhuang_BBU_1,14174,10,15887893,501,32.085694,118.795278,13,300,32.085694,118.795278,13,0,360,800,12,6,0,1,15.00,39,1.00,524,1,-1
NJC1761-5-283-xinzhuang_BBU_1,14174,10,18574869,501,32.085694,118.795278,13,300,32.085694,118.795278,13,0,360,800,12,6,0,1,15.00,39,1.00,524,1,-1
NJC1762-0-283-xinzhuang_BBU_2,14174,10,13200928,156,32.076389,118.803611,10,300,32.076389,118.803611,10,0,360,800,9,3,0,1,15.00,39,1.00,524,1,-1
NJC1762-0-283-xinzhuang_BBU_2,14174,10,15887904,156,32.076389,118.803611,10,300,32.076389,118.803611,10,0,360,800,9,3,0,1,15.00,39,1.00,524,1,-1
NJC1762-0-283-xinzhuang_BBU_2,14174,10,18574880,156,32.076389,118.803611,10,300,32.076389,118.803611,10,0,360,800,9,3,0,1,15.00,39,1.00,524,1,-1
NJC1762-1-283-xinzhuang_BBU_2,14174,10,10513953,312,32.073472,118.799375,7,300,32.073472,118.799375,5,0,360,800,6,3,0,1,15.00,39,1.00,524,1,-1
NJC1762-1-283-xinzhuang_BBU_2,14174,10,13200929,312,32.073472,118.799375,7,300,32.073472,118.799375,5,0,360,800,6,3,0,1,15.00,39,1.00,524,1,-1
NJC1762-1-283-xinzhuang_BBU_2,14174,10,15887905,312,32.073472,118.799375,7,300,32.073472,118.799375,5,0,360,800,6,3,0,1,15.00,39,1.00,524,1,-1
NJC1762-1-283-xinzhuang_BBU_2,14174,10,18574881,312,32.073472,118.799375,7,300,32.073472,118.799375,5,0,360,800,6,3,0,1,15.00,39,1.00,524,1,-1
